Country/Region,Last Update,Confirmed,Deaths,Recovered
Singapore,2020-04-25,12075.0,12.0,956.0
Singapore,2020-04-26,12693.0,12.0,1002.0
Singapore,2020-04-27,13624.0,12.0,1060.0
Singapore,2020-04-28,14423.0,14.0,1095.0
Singapore,2020-04-29,14951.0,14.0,1128.0
Singapore,2020-04-30,15641.0,14.0,1188.0
Slovakia,2020-03-06,2.0,0.0,0.0
Slovakia,2020-03-08,6.0,0.0,0.0
Slovakia,2020-03-10,7.0,0.0,0.0
Slovakia,2020-03-11,42.0,0.0,0.0
Slovakia,2020-03-12,16.0,0.0,0.0
Slovakia,2020-03-14,44.0,0.0,0.0
Slovakia,2020-03-15,54.0,0.0,0.0
Slovakia,2020-03-16,63.0,0.0,0.0
Slovakia,2020-03-17,72.0,0.0,0.0
Slovakia,2020-03-18,105.0,1.0,0.0
Slovakia,2020-03-19,123.0,1.0,0.0
Slovakia,2020-03-20,137.0,1.0,0.0
Slovakia,2020-03-21,178.0,1.0,0.0
Slovakia,2020-03-22,185.0,0.0,7.0
Slovakia,2020-03-23,186.0,0.0,7.0
Slovakia,2020-03-24,204.0,0.0,7.0
Slovakia,2020-03-25,216.0,0.0,7.0
Slovakia,2020-03-26,226.0,0.0,2.0
Slovakia,2020-03-27,269.0,0.0,2.0
Slovakia,2020-03-28,292.0,0.0,2.0
Slovakia,2020-03-29,314.0,0.0,2.0
Slovakia,2020-03-30,336.0,0.0,7.0
Slovakia,2020-03-31,363.0,0.0,3.0
Slovakia,2020-04-01,400.0,1.0,3.0
Slovakia,2020-04-02,426.0,1.0,5.0
Slovakia,2020-04-03,450.0,1.0,10.0
Slovakia,2020-04-04,471.0,1.0,10.0
Slovakia,2020-04-05,485.0,1.0,10.0
Slovakia,2020-04-06,534.0,2.0,8.0
Slovakia,2020-04-07,581.0,2.0,13.0
Slovakia,2020-04-08,682.0,2.0,16.0
Slovakia,2020-04-09,701.0,2.0,23.0
Slovakia,2020-04-10,715.0,2.0,23.0
Slovakia,2020-04-11,728.0,2.0,23.0
Slovakia,2020-04-12,742.0,2.0,23.0
Slovakia,2020-04-13,769.0,2.0,107.0
Slovakia,2020-04-14,835.0,2.0,113.0
Slovakia,2020-04-15,863.0,6.0,151.0
Slovakia,2020-04-16,977.0,8.0,167.0
Slovakia,2020-04-17,1049.0,9.0,175.0
Slovakia,2020-04-18,1089.0,11.0,213.0
Slovakia,2020-04-19,1161.0,12.0,229.0
Slovakia,2020-04-20,1173.0,13.0,251.0
Slovakia,2020-04-21,1199.0,14.0,258.0
Slovakia,2020-04-22,1244.0,14.0,284.0
Slovakia,2020-04-24,1325.0,15.0,288.0
Slovakia,2020-04-25,1360.0,17.0,355.0
Slovakia,2020-04-26,1373.0,17.0,386.0
Slovakia,2020-04-27,1379.0,18.0,394.0
Slovakia,2020-04-28,1381.0,18.0,403.0
Slovakia,2020-04-29,1384.0,20.0,423.0
Slovakia,2020-04-30,1391.0,22.0,484.0
Slovenia,2020-03-05,2.0,0.0,0.0
Slovenia,2020-03-06,14.0,0.0,0.0
Slovenia,2020-03-08,32.0,0.0,0.0
Slovenia,2020-03-10,31.0,0.0,0.0
Slovenia,2020-03-11,198.0,0.0,0.0
Slovenia,2020-03-12,89.0,0.0,0.0
Slovenia,2020-03-14,181.0,1.0,0.0
Slovenia,2020-03-15,219.0,1.0,0.0
Slovenia,2020-03-16,253.0,1.0,0.0
Slovenia,2020-03-17,550.0,2.0,0.0
Slovenia,2020-03-19,286.0,1.0,0.0
Slovenia,2020-03-20,341.0,1.0,0.0
Slovenia,2020-03-21,383.0,1.0,0.0
Slovenia,2020-03-22,414.0,2.0,0.0
Slovenia,2020-03-23,442.0,3.0,0.0
Slovenia,2020-03-24,480.0,4.0,3.0
Slovenia,2020-03-25,528.0,5.0,10.0
Slovenia,2020-03-26,562.0,6.0,10.0
Slovenia,2020-03-27,632.0,9.0,10.0
Slovenia,2020-03-28,684.0,9.0,10.0
Slovenia,2020-03-29,730.0,11.0,10.0
Slovenia,2020-03-30,756.0,11.0,10.0
Slovenia,2020-03-31,802.0,15.0,10.0
Slovenia,2020-04-01,841.0,15.0,10.0
Slovenia,2020-04-02,897.0,17.0,70.0
Slovenia,2020-04-03,934.0,20.0,70.0
Slovenia,2020-04-04,977.0,22.0,79.0
Slovenia,2020-04-05,997.0,28.0,79.0
Slovenia,2020-04-06,1021.0,30.0,102.0
Slovenia,2020-04-07,1059.0,36.0,102.0
Slovenia,2020-04-08,1091.0,40.0,120.0
Slovenia,2020-04-09,1124.0,43.0,128.0
Slovenia,2020-04-10,1160.0,45.0,137.0
Slovenia,2020-04-11,1188.0,50.0,148.0
Slovenia,2020-04-12,1205.0,53.0,150.0
Slovenia,2020-04-13,1212.0,55.0,152.0
Slovenia,2020-04-14,1220.0,56.0,152.0
Slovenia,2020-04-15,1248.0,61.0,165.0
Slovenia,2020-04-16,1268.0,61.0,174.0
Slovenia,2020-04-17,1304.0,66.0,174.0
Slovenia,2020-04-18,1317.0,70.0,190.0
Slovenia,2020-04-19,1330.0,74.0,192.0
Slovenia,2020-04-20,1335.0,77.0,193.0
Slovenia,2020-04-21,1344.0,77.0,197.0
Slovenia,2020-04-22,1353.0,79.0,205.0
Slovenia,2020-04-24,1366.0,79.0,211.0
Slovenia,2020-04-25,1373.0,80.0,211.0
Slovenia,2020-04-26,1388.0,81.0,219.0
Slovenia,2020-04-27,1396.0,82.0,221.0
Slovenia,2020-04-28,1402.0,83.0,221.0
Slovenia,2020-04-29,1408.0,86.0,223.0
Slovenia,2020-04-30,1418.0,89.0,230.0
Somalia,2020-03-16,2.0,0.0,0.0
Somalia,2020-03-18,4.0,0.0,0.0
Somalia,2020-03-22,1.0,0.0,0.0
Somalia,2020-03-23,1.0,0.0,0.0
Somalia,2020-03-24,1.0,0.0,0.0
Somalia,2020-03-25,1.0,0.0,0.0
Somalia,2020-03-26,2.0,0.0,0.0
Somalia,2020-03-27,3.0,0.0,0.0
Somalia,2020-03-28,3.0,0.0,0.0
Somalia,2020-03-29,3.0,0.0,0.0
Somalia,2020-03-30,3.0,0.0,0.0
Somalia,2020-03-31,5.0,0.0,1.0
Somalia,2020-04-01,5.0,0.0,1.0
Somalia,2020-04-02,5.0,0.0,1.0
Somalia,2020-04-03,7.0,0.0,1.0
Somalia,2020-04-04,7.0,0.0,1.0
Somalia,2020-04-05,7.0,0.0,1.0
Somalia,2020-04-06,7.0,0.0,1.0
Somalia,2020-04-07,8.0,0.0,1.0
Somalia,2020-04-08,12.0,1.0,1.0
Somalia,2020-04-09,12.0,1.0,1.0
Somalia,2020-04-10,21.0,1.0,1.0
Somalia,2020-04-11,21.0,1.0,1.0
Somalia,2020-04-12,25.0,1.0,2.0
Somalia,2020-04-13,60.0,2.0,2.0
Somalia,2020-04-14,60.0,2.0,2.0
Somalia,2020-04-15,80.0,5.0,2.0
Somalia,2020-04-16,80.0,5.0,2.0
Somalia,2020-04-17,116.0,6.0,2.0
Somalia,2020-04-18,135.0,7.0,2.0
Somalia,2020-04-19,164.0,7.0,3.0
Somalia,2020-04-20,237.0,8.0,4.0
Somalia,2020-04-21,286.0,8.0,4.0
Somalia,2020-04-22,286.0,8.0,4.0
Somalia,2020-04-24,328.0,16.0,8.0
Somalia,2020-04-25,328.0,16.0,8.0
Somalia,2020-04-26,390.0,18.0,8.0
Somalia,2020-04-27,436.0,23.0,10.0
Somalia,2020-04-28,480.0,26.0,10.0
Somalia,2020-04-29,528.0,28.0,19.0
Somalia,2020-04-30,582.0,28.0,20.0
South Africa,2020-03-05,1.0,0.0,0.0
South Africa,2020-03-06,2.0,0.0,0.0
South Africa,2020-03-08,6.0,0.0,0.0
South Africa,2020-03-10,7.0,0.0,0.0
South Africa,2020-03-11,37.0,0.0,0.0
South Africa,2020-03-12,17.0,0.0,0.0
South Africa,2020-03-14,38.0,0.0,0.0
South Africa,2020-03-15,51.0,0.0,0.0
South Africa,2020-03-16,124.0,0.0,0.0
South Africa,2020-03-18,116.0,0.0,0.0
South Africa,2020-03-19,150.0,0.0,0.0
South Africa,2020-03-20,202.0,0.0,0.0
South Africa,2020-03-21,240.0,0.0,0.0
South Africa,2020-03-22,274.0,0.0,2.0
South Africa,2020-03-23,402.0,0.0,4.0
South Africa,2020-03-24,554.0,0.0,4.0
South Africa,2020-03-25,709.0,0.0,12.0
South Africa,2020-03-26,927.0,0.0,12.0
South Africa,2020-03-27,1170.0,1.0,31.0
South Africa,2020-03-28,1187.0,1.0,31.0
South Africa,2020-03-29,1280.0,2.0,31.0
South Africa,2020-03-30,1326.0,3.0,31.0
South Africa,2020-03-31,1353.0,5.0,31.0
South Africa,2020-04-01,1380.0,5.0,50.0
South Africa,2020-04-02,1462.0,5.0,50.0
South Africa,2020-04-03,1505.0,9.0,95.0
South Africa,2020-04-04,1585.0,9.0,95.0
South Africa,2020-04-05,1655.0,11.0,95.0
South Africa,2020-04-06,1686.0,12.0,95.0
South Africa,2020-04-07,1749.0,13.0,95.0
South Africa,2020-04-08,1845.0,18.0,95.0
South Africa,2020-04-09,1934.0,18.0,95.0
South Africa,2020-04-10,2003.0,24.0,410.0
South Africa,2020-04-11,2028.0,25.0,410.0
South Africa,2020-04-12,2173.0,25.0,410.0
South Africa,2020-04-13,2272.0,27.0,410.0
South Africa,2020-04-14,2415.0,27.0,410.0
South Africa,2020-04-15,2506.0,34.0,410.0
South Africa,2020-04-16,2605.0,48.0,903.0
South Africa,2020-04-17,2783.0,50.0,903.0
South Africa,2020-04-18,3034.0,52.0,903.0
South Africa,2020-04-19,3158.0,54.0,903.0
South Africa,2020-04-20,3300.0,58.0,1055.0
South Africa,2020-04-21,3465.0,58.0,1055.0
South Africa,2020-04-22,3635.0,65.0,1055.0
South Africa,2020-04-24,3953.0,75.0,1473.0
South Africa,2020-04-25,4220.0,79.0,1473.0
South Africa,2020-04-26,4361.0,86.0,1473.0
South Africa,2020-04-27,4546.0,87.0,1473.0
South Africa,2020-04-28,4793.0,90.0,1473.0
South Africa,2020-04-29,4996.0,93.0,2073.0
South Africa,2020-04-30,5350.0,103.0,2073.0
South Korea,2020-01-22,1.0,0.0,0.0
South Korea,2020-01-23,1.0,0.0,0.0
South Korea,2020-01-24,2.0,0.0,0.0
South Korea,2020-01-25,2.0,0.0,0.0
South Korea,2020-01-26,3.0,0.0,0.0
South Korea,2020-01-27,4.0,0.0,0.0
South Korea,2020-01-28,4.0,0.0,0.0
South Korea,2020-01-29,4.0,0.0,0.0
South Korea,2020-01-30,4.0,0.0,0.0
South Korea,2020-01-31,11.0,0.0,0.0
South Korea,2020-02-01,12.0,0.0,0.0
South Korea,2020-02-02,30.0,0.0,0.0
South Korea,2020-02-04,16.0,0.0,0.0
South Korea,2020-02-05,19.0,0.0,0.0
South Korea,2020-02-06,23.0,0.0,0.0
South Korea,2020-02-07,48.0,0.0,2.0
South Korea,2020-02-09,25.0,0.0,3.0
South Korea,2020-02-10,27.0,0.0,3.0
South Korea,2020-02-11,28.0,0.0,3.0
South Korea,2020-02-12,84.0,0.0,21.0
South Korea,2020-02-15,28.0,0.0,9.0
South Korea,2020-02-16,29.0,0.0,9.0
South Korea,2020-02-17,30.0,0.0,10.0
South Korea,2020-02-18,62.0,0.0,24.0
South Korea,2020-02-20,104.0,1.0,16.0
South Korea,2020-02-21,204.0,2.0,16.0
South Korea,2020-02-22,433.0,2.0,16.0
South Korea,2020-02-23,602.0,6.0,18.0
South Korea,2020-02-24,833.0,8.0,18.0
South Korea,2020-02-25,977.0,10.0,22.0
South Korea,2020-02-26,1261.0,12.0,22.0
South Korea,2020-02-27,1766.0,13.0,22.0
South Korea,2020-02-28,2337.0,13.0,22.0
South Korea,2020-02-29,3150.0,16.0,27.0
South Korea,2020-03-01,3736.0,17.0,30.0
South Korea,2020-03-02,4335.0,28.0,30.0
South Korea,2020-03-03,5186.0,28.0,30.0
South Korea,2020-03-04,5621.0,35.0,41.0
South Korea,2020-03-05,6088.0,35.0,41.0
South Korea,2020-03-06,6593.0,42.0,135.0
South Korea,2020-03-07,7041.0,44.0,135.0
South Korea,2020-03-08,7314.0,50.0,118.0
South Korea,2020-03-09,7478.0,53.0,118.0
South Sudan,2020-04-05,1.0,0.0,0.0
South Sudan,2020-04-06,1.0,0.0,0.0
South Sudan,2020-04-07,2.0,0.0,0.0
South Sudan,2020-04-08,2.0,0.0,0.0
South Sudan,2020-04-09,3.0,0.0,0.0
South Sudan,2020-04-10,4.0,0.0,0.0
South Sudan,2020-04-11,4.0,0.0,0.0
South Sudan,2020-04-12,4.0,0.0,0.0
South Sudan,2020-04-13,4.0,0.0,0.0
South Sudan,2020-04-14,4.0,0.0,0.0
South Sudan,2020-04-15,4.0,0.0,0.0
South Sudan,2020-04-16,4.0,0.0,0.0
South Sudan,2020-04-17,4.0,0.0,0.0
South Sudan,2020-04-18,4.0,0.0,0.0
South Sudan,2020-04-19,4.0,0.0,0.0
South Sudan,2020-04-20,4.0,0.0,0.0
South Sudan,2020-04-21,4.0,0.0,0.0
South Sudan,2020-04-22,4.0,0.0,0.0
South Sudan,2020-04-24,5.0,0.0,0.0
South Sudan,2020-04-25,5.0,0.0,0.0
South Sudan,2020-04-26,5.0,0.0,0.0
South Sudan,2020-04-27,6.0,0.0,0.0
South Sudan,2020-04-28,6.0,0.0,0.0
South Sudan,2020-04-29,34.0,0.0,0.0
South Sudan,2020-04-30,34.0,0.0,0.0
Spain,2020-02-01,8.0,0.0,0.0
Spain,2020-02-09,12.0,0.0,0.0
Spain,2020-02-15,20.0,0.0,20.0
Spain,2020-02-25,6.0,0.0,2.0
Spain,2020-02-26,13.0,0.0,2.0
Spain,2020-02-27,15.0,0.0,2.0
Spain,2020-02-28,32.0,0.0,2.0
Spain,2020-02-29,45.0,0.0,2.0
Spain,2020-03-01,84.0,0.0,2.0
Spain,2020-03-02,120.0,0.0,2.0
Spain,2020-03-03,165.0,1.0,2.0
Spain,2020-03-04,222.0,2.0,2.0
Spain,2020-03-05,259.0,3.0,2.0
Spain,2020-03-06,400.0,5.0,2.0
Spain,2020-03-07,500.0,10.0,30.0
Spain,2020-03-08,673.0,17.0,30.0
Spain,2020-03-09,1073.0,28.0,32.0
Spain,2020-03-10,1695.0,35.0,32.0
Spain,2020-03-11,7509.0,187.0,376.0
Spain,2020-03-12,2277.0,55.0,183.0
Spain,2020-03-14,6391.0,195.0,517.0
Spain,2020-03-15,7798.0,289.0,517.0
Spain,2020-03-16,9942.0,342.0,530.0
Spain,2020-03-17,11748.0,533.0,1028.0
Spain,2020-03-18,13910.0,623.0,1081.0
Spain,2020-03-19,17963.0,830.0,1107.0
Spain,2020-03-20,20410.0,1043.0,1588.0
Spain,2020-03-21,25374.0,1375.0,2125.0
Spain,2020-03-22,28603.0,1756.0,2125.0
Spain,2020-03-23,35136.0,2311.0,3355.0
Spain,2020-03-24,39885.0,2808.0,3794.0
Spain,2020-03-25,49515.0,3647.0,5367.0
Spain,2020-03-26,57786.0,4365.0,7015.0
Spain,2020-03-27,65719.0,5138.0,9357.0
Spain,2020-03-28,73235.0,5982.0,12285.0
Spain,2020-03-29,80110.0,6803.0,14709.0
Spain,2020-03-30,87956.0,7716.0,16780.0
Spain,2020-03-31,95923.0,8464.0,19259.0
Spain,2020-04-01,104118.0,9387.0,22647.0
Spain,2020-04-02,112065.0,10348.0,26743.0
Spain,2020-04-03,119199.0,11198.0,30513.0
Spain,2020-04-04,126168.0,11947.0,34219.0
Spain,2020-04-05,131646.0,12641.0,38080.0
Spain,2020-04-06,136675.0,13341.0,40437.0
Spain,2020-04-07,141942.0,14045.0,43208.0
Spain,2020-04-08,148220.0,14792.0,48021.0
Spain,2020-04-09,153222.0,15447.0,52165.0
Spain,2020-04-10,158273.0,16081.0,55668.0
Spain,2020-04-11,163027.0,16606.0,59109.0
Spain,2020-04-12,166831.0,17209.0,62391.0
Spain,2020-04-13,170099.0,17756.0,64727.0
Spain,2020-04-14,172541.0,18056.0,67504.0
Spain,2020-04-15,177644.0,18708.0,70853.0
Spain,2020-04-16,184948.0,19315.0,74797.0
Spain,2020-04-17,190839.0,20002.0,74797.0
Spain,2020-04-18,191726.0,20043.0,74797.0
Spain,2020-04-19,198674.0,20453.0,77357.0
Spain,2020-04-20,200210.0,20852.0,80587.0
Spain,2020-04-21,204178.0,21282.0,82514.0
Spain,2020-04-22,208389.0,21717.0,85915.0
Spain,2020-04-24,213024.0,22157.0,89250.0
Spain,2020-04-25,219764.0,22524.0,92355.0
Spain,2020-04-26,223759.0,22902.0,95708.0
Spain,2020-04-27,226629.0,23190.0,117727.0
Spain,2020-04-28,229422.0,23521.0,120832.0
Spain,2020-04-29,232128.0,23822.0,123903.0
Spain,2020-04-30,236899.0,24275.0,132929.0
Sri Lanka,2020-01-27,1.0,0.0,0.0
Sri Lanka,2020-01-28,1.0,0.0,0.0
Sri Lanka,2020-01-29,1.0,0.0,0.0
Sri Lanka,2020-01-30,1.0,0.0,0.0
Sri Lanka,2020-01-31,8.0,0.0,0.0
Sri Lanka,2020-02-08,31.0,0.0,31.0
Sri Lanka,2020-03-10,1.0,0.0,1.0
Sri Lanka,2020-03-11,10.0,0.0,3.0
Sri Lanka,2020-03-14,10.0,0.0,1.0
Sri Lanka,2020-03-15,18.0,0.0,1.0
Sri Lanka,2020-03-16,28.0,0.0,1.0
Sri Lanka,2020-03-17,44.0,0.0,1.0
Sri Lanka,2020-03-18,51.0,0.0,1.0
Sri Lanka,2020-03-19,60.0,0.0,3.0
Sri Lanka,2020-03-20,73.0,0.0,3.0
Sri Lanka,2020-03-21,77.0,0.0,1.0
Sri Lanka,2020-03-22,82.0,0.0,3.0
Sri Lanka,2020-03-23,97.0,0.0,2.0
Sri Lanka,2020-03-24,102.0,0.0,2.0
Sri Lanka,2020-03-25,102.0,0.0,3.0
Sri Lanka,2020-03-26,106.0,0.0,7.0
Sri Lanka,2020-03-27,106.0,0.0,7.0
Sri Lanka,2020-03-28,113.0,1.0,9.0
Sri Lanka,2020-03-29,117.0,1.0,11.0
Sri Lanka,2020-03-30,122.0,2.0,15.0
Sri Lanka,2020-03-31,143.0,2.0,17.0
Sri Lanka,2020-04-01,146.0,3.0,21.0
Sri Lanka,2020-04-02,151.0,4.0,21.0
Sri Lanka,2020-04-03,159.0,4.0,24.0
Sri Lanka,2020-04-04,166.0,5.0,27.0
Sri Lanka,2020-04-05,176.0,5.0,33.0
Sri Lanka,2020-04-06,178.0,5.0,38.0
Sri Lanka,2020-04-07,185.0,6.0,42.0
Sri Lanka,2020-04-08,189.0,7.0,44.0
Sri Lanka,2020-04-09,190.0,7.0,49.0
Sri Lanka,2020-04-10,190.0,7.0,54.0
Sri Lanka,2020-04-11,198.0,7.0,54.0
Sri Lanka,2020-04-12,210.0,7.0,56.0
Sri Lanka,2020-04-13,217.0,7.0,56.0
Sri Lanka,2020-04-14,233.0,7.0,61.0
Sri Lanka,2020-04-15,238.0,7.0,63.0
Sri Lanka,2020-04-16,238.0,7.0,68.0
Sri Lanka,2020-04-17,244.0,7.0,77.0
Sri Lanka,2020-04-18,254.0,7.0,86.0
Sri Lanka,2020-04-19,271.0,7.0,96.0
Sri Lanka,2020-04-20,304.0,7.0,98.0
Sri Lanka,2020-04-21,310.0,7.0,102.0
Sri Lanka,2020-04-22,330.0,7.0,105.0
Sri Lanka,2020-04-24,368.0,7.0,107.0
Sri Lanka,2020-04-25,420.0,7.0,109.0
Sri Lanka,2020-04-26,460.0,7.0,118.0
Sri Lanka,2020-04-27,523.0,7.0,120.0
Sri Lanka,2020-04-28,588.0,7.0,126.0
Sri Lanka,2020-04-29,619.0,7.0,134.0
Sri Lanka,2020-04-30,649.0,7.0,136.0
St. Martin,2020-03-09,2.0,0.0,0.0
Sudan,2020-03-11,1.0,1.0,0.0
Sudan,2020-03-14,4.0,4.0,0.0
Sudan,2020-03-18,8.0,4.0,0.0
Sudan,2020-03-22,2.0,1.0,0.0
Sudan,2020-03-23,2.0,1.0,0.0
Sudan,2020-03-24,3.0,1.0,0.0
Sudan,2020-03-25,3.0,1.0,0.0
Sudan,2020-03-26,3.0,1.0,0.0
Sudan,2020-03-27,3.0,1.0,0.0
Sudan,2020-03-28,5.0,1.0,0.0
Sudan,2020-03-29,6.0,1.0,0.0
Sudan,2020-03-30,6.0,2.0,0.0
Sudan,2020-03-31,7.0,2.0,1.0
Sudan,2020-04-01,7.0,2.0,2.0
Sudan,2020-04-02,8.0,2.0,2.0
Sudan,2020-04-03,10.0,2.0,2.0
Sudan,2020-04-04,10.0,2.0,2.0
Sudan,2020-04-05,12.0,2.0,2.0
Sudan,2020-04-06,12.0,2.0,2.0
Sudan,2020-04-07,14.0,2.0,2.0
Sudan,2020-04-08,14.0,2.0,2.0
Sudan,2020-04-09,15.0,2.0,2.0
Sudan,2020-04-10,17.0,2.0,2.0
Sudan,2020-04-11,19.0,2.0,2.0
Sudan,2020-04-12,19.0,2.0,2.0
Sudan,2020-04-13,29.0,4.0,4.0
Sudan,2020-04-14,32.0,5.0,4.0
Sudan,2020-04-15,32.0,5.0,4.0
Sudan,2020-04-16,32.0,5.0,4.0
Sudan,2020-04-17,33.0,6.0,4.0
Sudan,2020-04-18,66.0,10.0,6.0
Sudan,2020-04-19,66.0,10.0,6.0
Sudan,2020-04-20,107.0,12.0,8.0
Sudan,2020-04-21,107.0,12.0,8.0
Sudan,2020-04-22,140.0,13.0,12.0
Sudan,2020-04-24,174.0,16.0,14.0
Sudan,2020-04-25,174.0,16.0,14.0
Sudan,2020-04-26,213.0,17.0,19.0
Sudan,2020-04-27,237.0,21.0,20.0
Sudan,2020-04-28,275.0,22.0,21.0
Sudan,2020-04-29,318.0,25.0,31.0
Sudan,2020-04-30,375.0,28.0,32.0
Suriname,2020-03-14,6.0,0.0,0.0
Suriname,2020-03-20,8.0,0.0,0.0
Suriname,2020-03-22,5.0,0.0,0.0
Suriname,2020-03-23,5.0,0.0,0.0
Suriname,2020-03-24,7.0,0.0,0.0
Suriname,2020-03-25,8.0,0.0,0.0
Suriname,2020-03-26,8.0,0.0,0.0
Suriname,2020-03-27,8.0,0.0,0.0
Suriname,2020-03-28,8.0,0.0,0.0
Suriname,2020-03-29,8.0,0.0,0.0
Suriname,2020-03-30,8.0,0.0,0.0
Suriname,2020-03-31,9.0,0.0,0.0
Suriname,2020-04-01,10.0,0.0,0.0
Suriname,2020-04-02,10.0,0.0,0.0
Suriname,2020-04-03,10.0,1.0,0.0
Suriname,2020-04-04,10.0,1.0,0.0
Suriname,2020-04-05,10.0,1.0,0.0
Suriname,2020-04-06,10.0,1.0,0.0
Suriname,2020-04-07,10.0,1.0,0.0
Suriname,2020-04-08,10.0,1.0,3.0
Suriname,2020-04-09,10.0,1.0,4.0
Suriname,2020-04-10,10.0,1.0,4.0
Suriname,2020-04-11,10.0,1.0,4.0
Suriname,2020-04-12,10.0,1.0,4.0
Suriname,2020-04-13,10.0,1.0,6.0
Suriname,2020-04-14,10.0,1.0,6.0
Suriname,2020-04-15,10.0,1.0,6.0
Suriname,2020-04-16,10.0,1.0,6.0
Suriname,2020-04-17,10.0,1.0,6.0
Suriname,2020-04-18,10.0,1.0,6.0
Suriname,2020-04-19,10.0,1.0,6.0
Suriname,2020-04-20,10.0,1.0,6.0
Suriname,2020-04-21,10.0,1.0,6.0
Suriname,2020-04-22,10.0,1.0,6.0
Suriname,2020-04-24,10.0,1.0,6.0
Suriname,2020-04-25,10.0,1.0,7.0
Suriname,2020-04-26,10.0,1.0,7.0
Suriname,2020-04-27,10.0,1.0,7.0
Suriname,2020-04-28,10.0,1.0,7.0
Suriname,2020-04-29,10.0,1.0,7.0
Suriname,2020-04-30,10.0,1.0,8.0
Sweden,2020-01-31,1.0,0.0,0.0
Sweden,2020-02-01,25.0,0.0,0.0
Sweden,2020-02-26,2.0,0.0,0.0
Sweden,2020-02-27,14.0,0.0,0.0
Sweden,2020-02-29,12.0,0.0,0.0
Sweden,2020-03-01,14.0,0.0,0.0
Sweden,2020-03-02,15.0,0.0,0.0
Sweden,2020-03-03,21.0,0.0,0.0
Sweden,2020-03-04,35.0,0.0,0.0
Sweden,2020-03-05,94.0,0.0,0.0
Sweden,2020-03-06,101.0,0.0,0.0
Sweden,2020-03-07,161.0,0.0,0.0
Sweden,2020-03-08,203.0,0.0,0.0
Sweden,2020-03-09,248.0,0.0,1.0
Sweden,2020-03-10,355.0,0.0,1.0
Sweden,2020-03-11,1314.0,2.0,2.0
Sweden,2020-03-12,599.0,1.0,1.0
Sweden,2020-03-14,961.0,2.0,1.0
Sweden,2020-03-15,1022.0,3.0,1.0
Sweden,2020-03-16,1103.0,6.0,1.0
Sweden,2020-03-17,1190.0,7.0,1.0
Sweden,2020-03-18,1279.0,10.0,1.0
Sweden,2020-03-19,1439.0,11.0,16.0
Sweden,2020-03-20,1639.0,16.0,16.0
Sweden,2020-03-21,1763.0,20.0,16.0
Sweden,2020-03-22,1931.0,21.0,16.0
Sweden,2020-03-23,2046.0,25.0,16.0
Sweden,2020-03-24,2286.0,36.0,16.0
Sweden,2020-03-25,2526.0,62.0,16.0
Sweden,2020-03-26,2840.0,77.0,16.0
Sweden,2020-03-27,3069.0,105.0,16.0
Sweden,2020-03-28,3447.0,105.0,16.0
Sweden,2020-03-29,3700.0,110.0,16.0
Sweden,2020-03-30,4028.0,146.0,16.0
Sweden,2020-03-31,4435.0,180.0,16.0
Sweden,2020-04-01,4947.0,239.0,103.0
Sweden,2020-04-02,5568.0,308.0,103.0
Sweden,2020-04-03,6131.0,358.0,205.0
Sweden,2020-04-04,6443.0,373.0,205.0
Sweden,2020-04-05,6830.0,401.0,205.0
Sweden,2020-04-06,7206.0,477.0,205.0
Sweden,2020-04-07,7693.0,591.0,205.0
Sweden,2020-04-08,8419.0,687.0,205.0
Sweden,2020-04-09,9141.0,793.0,205.0
Sweden,2020-04-10,9685.0,870.0,381.0
Sweden,2020-04-11,10151.0,887.0,381.0
Sweden,2020-04-12,10483.0,899.0,381.0
Sweden,2020-04-13,10948.0,919.0,381.0
Sweden,2020-04-14,11445.0,1033.0,381.0
Sweden,2020-04-15,11927.0,1203.0,381.0
Sweden,2020-04-16,12540.0,1333.0,550.0
Sweden,2020-04-17,13216.0,1400.0,550.0
Sweden,2020-04-18,13822.0,1511.0,550.0
Sweden,2020-04-19,14385.0,1540.0,550.0
Sweden,2020-04-20,14777.0,1580.0,550.0
Sweden,2020-04-21,15322.0,1765.0,550.0
Sweden,2020-04-22,16004.0,1937.0,550.0
Sweden,2020-04-24,16755.0,2021.0,550.0
Sweden,2020-04-25,17567.0,2152.0,1005.0
Sweden,2020-04-26,18177.0,2192.0,1005.0
Sweden,2020-04-27,18640.0,2194.0,1005.0
Sweden,2020-04-28,18926.0,2274.0,1005.0
Sweden,2020-04-29,19621.0,2355.0,1005.0
Sweden,2020-04-30,20302.0,2462.0,1005.0
Switzerland,2020-02-25,2.0,0.0,0.0
Switzerland,2020-02-27,16.0,0.0,0.0
Switzerland,2020-02-29,18.0,0.0,0.0
Switzerland,2020-03-01,27.0,0.0,0.0
Switzerland,2020-03-02,42.0,0.0,0.0
Switzerland,2020-03-03,56.0,0.0,2.0
Switzerland,2020-03-04,90.0,0.0,3.0
Switzerland,2020-03-05,114.0,1.0,3.0
Switzerland,2020-03-06,214.0,1.0,3.0
Switzerland,2020-03-07,268.0,1.0,3.0
Switzerland,2020-03-08,337.0,2.0,3.0
Switzerland,2020-03-09,374.0,2.0,3.0
Switzerland,2020-03-10,491.0,3.0,3.0
Switzerland,2020-03-11,2443.0,19.0,12.0
Switzerland,2020-03-14,1359.0,13.0,4.0
Switzerland,2020-03-15,4400.0,28.0,8.0
Switzerland,2020-03-17,2700.0,27.0,4.0
